name,domain,status,passed,steps,nl_statement,lean4_code
srdoty_alg_Sylow_421,Algebra,success,True,7,"Show that if $\lvert G\rvert = 2p$ where $p$ is an odd prime, then $G$ is isomorphic to either $\mathbb{Z}_{2p}$ or $D_{p}$.","import Mathlib

/-!
Show that if |G| = 2*p where p is an odd prime, then G is isomorphic to either Z_{2p} or D_p.
We state this as: for a group G of order 2*p (p an odd prime), either G is cyclic of order 2*p
(i.e. isomorphic to Multiplicative (ZMod (2*p))) or G is isomorphic to the dihedral group DihedralGroup p.
-/

theorem group_card_two_mul_prime {G : Type*} [Group G] [Fintype G] {p : ℕ}
  (hp : p.Prime) (hodd : p ≠ 2) (hcard : Fintype.card G = 2 * p) :
  (Nonempty (G ≃* Multiplicative (ZMod (2 * p)))) ∨ (Nonempty (G ≃* DihedralGroup p)) := by sorry
"
srdoty_alg_abelian_290,Algebra,success,True,2,"Any finite abelian group is isomorphic to a direct product of cyclic groups. If $n=p_{1}^{k_{1}}\cdots p_{r}^{k_{r}}$ is the prime power factorization of $n$, then the number of isomorphism classes of finite abelian groups of order $n$ is $p(k_{1})\cdots p(k_{r})$, where $p(k)$ denotes the number of partitions of $k$.","import Mathlib

open BigOperators

/-- Classification of finite abelian groups: every finite abelian (additive) group
    is (additively) isomorphic to a finite product of cyclic groups Z/nZ. -/
theorem finite_abelian_group_is_product_of_cyclic (G : Type*) [AddCommGroup G] [Fintype G] :
  ∃ (n : ℕ) (f : Fin n → ℕ), Nonempty (G ≃+ ∀ i, ZMod (f i)) := by sorry

/-- Informal statement (placeholder): If n = ∏_{j=1}^r p_j^{k_j} is the prime-power
    factorization of n, then the number of isomorphism classes of finite abelian groups
    of order n is p(k_1) * ... * p(k_r), where p(k) is the partition function.
    (This theorem is stated informally here; a full formalization would require defining
    the set of isomorphism classes and the partition-counting function.) -/
theorem number_of_isomorphism_classes (n : ℕ) :
  ∃ (r : ℕ) (ks : Fin r → ℕ), True := by sorry
"
srdoty_alg_abelian_389,Algebra,success,True,9,"Prove that for integers $m,n\ge 1$ with $\gcd(m,n)=1$, one has $\mathbb{Z}_{m}\times \mathbb{Z}_{n}\cong \mathbb{Z}_{mn}$.","import Mathlib

/-!
Prove that for integers m,n ≥ 1 with gcd(m,n)=1, one has Z_m × Z_n ≅ Z_{mn}.
We state the Chinese remainder isomorphism for additive groups of ZMod.
-/

open Nat

def zmod_prod_equiv_zmod {m n : ℕ} (hm : 1 ≤ m) (hn : 1 ≤ n) (hc : Nat.Coprime m n) :
  (ZMod m × ZMod n) ≃+ ZMod (m * n) := by sorry
"
srdoty_alg_Sylow_625,Algebra,success,True,13,"Two permutations in $S_n$ are conjugate if and only if they have the same cycle type. Hence, the partitions of $n$ label the conjugacy classes of $S_n$. The number of distinct conjugacy classes equals the number of partitions of $n$.","import Mathlib

open Equiv

/-!
Two permutations in S_n are conjugate iff they have the same cycle type.
Hence the partitions of n label the conjugacy classes of S_n, and the
number of conjugacy classes equals the number of partitions of n.

We state these facts as Lean theorems (without proofs).
-/

variable {n : Nat}

/-- For permutations of `Fin n`, conjugacy is equivalent to having the same cycle type. -/
theorem perm_isConj_iff_cycleType {n : Nat} {σ τ : Perm (Fin n)} :
  IsConj σ τ ↔ σ.cycleType = τ.cycleType := by sorry

/-- The map sending a conjugacy class of `Perm (Fin n)` to its cycle type
is a bijection between `ConjClasses (Perm (Fin n))` and the multisets of
natural numbers summing to `n` (i.e., partitions of `n`). -/
noncomputable def conjClasses_equiv_cycle_types {n : Nat} :
  ConjClasses (Perm (Fin n)) ≃ { m : Multiset Nat // m.sum = n } := by sorry

/-- Consequently, the number of conjugacy classes of `S_n` equals the number of
partitions of `n`. -/
theorem num_conj_classes_eq_num_partitions {n : Nat} :
  Nat.card (ConjClasses (Perm (Fin n))) = Nat.card { m : Multiset Nat // m.sum = n } := by sorry
"
srdoty_alg_abstract-gps_932,Algebra,success,True,10,"Prove that the subgroups of $(\mathbb{Z},+)$ are exactly the subgroups $n\mathbb{Z}$ for integers $n$.","import Mathlib

/-!
Classification of additive subgroups of (ℤ, +): every additive subgroup of Int is of the form nℤ.
-/

theorem subgroups_int_are_nz (H : AddSubgroup Int) :
  ∃ n : Int, (H : Set Int) = { m : Int | ∃ k : Int, m = n * k } := by sorry
"
srdoty_alg_abstract-gps_1075,Algebra,success,True,6,Let $n\ge 3$. Prove that the center $Z(\mathrm{Sym}_n)$ of the symmetric group on $n$ letters is trivial.,"import Mathlib

theorem center_symm_trivial {n : Nat} (hn : 3 ≤ n) :
  {σ : Equiv.Perm (Fin n) | ∀ τ : Equiv.Perm (Fin n), σ.trans τ = τ.trans σ} = {Equiv.refl (Fin n)} := by
  sorry
"
srdoty_alg_Sylow_771,Algebra,success,True,13,"Let $n\ge 6$ and let $N$ be a proper normal subgroup of $A_n$. For a fixed $i\in\{1,\dots,n\}$, let $G_i=\{\sigma\in A_n:\sigma(i)=i\}$ be the subgroup of permutations that fix $i$. Show that $N$ contains $G_i$.","import Mathlib

open Equiv
open Equiv.Perm

/--
Let n ≥ 6 and let N be a proper normal subgroup of A_n. For a fixed i in Fin n,
let G_i = {σ ∈ A_n | σ i = i} be the subgroup fixing i. Then N contains G_i.
-/
theorem normal_subgroup_contains_point_stabilizer {n : Nat} (hn : 6 ≤ n)
  (i : Fin n)
  (N : Subgroup (Equiv.Perm (Fin n)))
  (hN_in_A : ∀ σ, σ ∈ N → σ ∈ alternatingGroup (Fin n))
  (hN_normal : ∀ g τ, g ∈ alternatingGroup (Fin n) → τ ∈ N → g * τ * g⁻¹ ∈ N)
  (hN_proper : N ≠ ⊤) :
  ∀ σ : Equiv.Perm (Fin n), σ i = i → σ ∈ alternatingGroup (Fin n) → σ ∈ N := by sorry
"
srdoty_alg_Sylow_777,Algebra,success,True,9,Let $n\ge 6$ and let $N$ be a proper normal subgroup of $A_n$. Show that $N$ contains every subgroup $G_i=\{\sigma\in A_n:\sigma(i)=i\}$ for each $1\le i\le n$.,"import Mathlib

/-
We formalize the following statement (translated from the natural language prompt):
Let n ≥ 6 and let N be a proper normal subgroup of A_n (the alternating group on n letters).
Then N contains every point-stabilizer G_i = {σ ∈ A_n | σ i = i} for each i.

We do not provide a proof; the lemma is ended with `by sorry` as requested.
-/

variable {n : ℕ}

/-- The alternating group A_n realized as the kernel of the sign homomorphism. -/
def A_n (n : ℕ) : Subgroup (Equiv.Perm (Fin n)) :=
  MonoidHom.ker (Equiv.Perm.sign (α := Fin n))

theorem normal_subgroup_contains_point_stabilizers
  {n : ℕ} (hn : 6 ≤ n)
  {N : Subgroup (Equiv.Perm (Fin n))}
  (hsub : N ≤ A_n n)
  -- normality of N with respect to A_n: for all g ∈ A_n and x ∈ N, g * x * g⁻¹ ∈ N
  (hnormal : ∀ g ∈ A_n n, ∀ x ∈ N, g * x * g⁻¹ ∈ N)
  (hproper : N ≠ A_n n) :
  -- conclusion: every point-stabilizer (inside A_n) is contained in N
  ∀ i : Fin n, ∀ σ : Equiv.Perm (Fin n), σ ∈ A_n n → σ i = i → σ ∈ N := by
  sorry
"
srdoty_alg_abstract-gps_665,Algebra,success,True,10,"Let $F$ be a set with two binary operations $+$ and $\cdot$. Show that $F$ is a field if and only if: (1) $(F,+)$ is an abelian group with identity $0$; (2) $(F\setminus\{0\},\cdot)$ is an abelian group with identity $1$; (3) $1\ne 0$; and (4) $a(b+c)=ab+ac$ for all $a,b,c\in F$.","import Mathlib

/--
Equivalence between `IsField R` and the usual algebraic formulation: R is nontrivial
and every nonzero element is a unit. This captures the idea that (R,+) is an
abelian group, (R \ {0}, *) is a multiplicative group, 1 ≠ 0, and distributivity
holds (these are recorded in the semiring/ring typeclasses).
-/
theorem is_field_iff_nonzero_units {R : Type*} [Semiring R] :
  IsField R ↔ (Nontrivial R ∧ ∀ a : R, a ≠ 0 → IsUnit a) := by
  sorry
"
srdoty_alg_actions_705,Algebra,success,True,9,Let $G$ be a group of order $p^r$ where $p$ is prime and $r\ge 1$. Prove that $|Z(G)|=p^k$ for some integer $k\ge 1$.,"import Mathlib

/--
Let G be a group of order p^r where p is prime and r ≥ 1. Then the center Z(G) has order p^k for some k ≥ 1.
This statement is left as a lemma without proof (``by sorry'').
-/
theorem center_of_p_group {G : Type _} [Group G] [Fintype G] {p : ℕ} {r : ℕ}
  (hp : Nat.Prime p) (hr : Fintype.card G = p ^ r) (hrpos : 1 ≤ r)
  (hcenter : Fintype (Subgroup.center G)) :
  ∃ k : ℕ, 1 ≤ k ∧ Fintype.card (Subgroup.center G) = p ^ k := by
  sorry
"
srdoty_alg_abstract-gps_618,Algebra,success,True,17,"Let $G=\left\{\begin{bmatrix} a & -b\\ b & a \end{bmatrix}: a,b\in\mathbb{R}\right\}$. Prove that $G$ is a group under matrix addition and construct an isomorphism $(\mathbb{C},+)\cong G$.","import Mathlib

open Matrix

/-- Matrices of the form [[a, -b], [b, a]] -/
def rot_matrix (a b : ℝ) : Matrix (Fin 2) (Fin 2) ℝ :=
  fun i j =>
    if i = 0 then
      if j = 0 then a else -b
    else
      if j = 0 then b else a

/-- The set G of such matrices. -/
def G : Set (Matrix (Fin 2) (Fin 2) ℝ) :=
  { A | ∃ a b, A = rot_matrix a b }

/-- G is an additive subgroup of the 2x2 real matrices. -/
noncomputable def G_addsub : AddSubgroup (Matrix (Fin 2) (Fin 2) ℝ) := by
  sorry

/-- There is an additive group isomorphism between (ℂ, +) and G (as a subtype). -/
noncomputable def complex_add_equiv_G : AddEquiv Complex (Matrix (Fin 2) (Fin 2) ℝ) := by
  sorry
"
srdoty_alg_cyclic-gps_271,Algebra,success,True,6,"There is a primitive root in the multiplicative group $\mathbb{Z}_n^{\times}$ if and only if $n=2$, $4$, $p^t$, or $2p^t$, where $p$ is an odd prime.","import Mathlib

/-!
Statement: There is a primitive root in the multiplicative group Z_n^× iff
n = 2, 4, p^t, or 2*p^t where p is an odd prime.
-/

theorem exists_primitive_root_units_zmod_iff (n : ℕ) :
  IsCyclic (Units (ZMod n)) ↔
    n = 2 ∨ n = 4 ∨ (∃ (p : ℕ) (t : ℕ), Nat.Prime p ∧ p ≠ 2 ∧ 1 ≤ t ∧ n = p ^ t)
      ∨ (∃ (p : ℕ) (t : ℕ), Nat.Prime p ∧ p ≠ 2 ∧ 1 ≤ t ∧ n = 2 * p ^ t) := by sorry
"
srdoty_alg_Sylow_394,Algebra,,False,0,"Let $p$ be a prime. Prove that if $G$ is a finite group with exactly one Sylow $p$-subgroup, then that Sylow $p$-subgroup is normal in $G$.",Lean4 code file not found
srdoty_alg_cosets_492,Algebra,success,True,8,"Let $H$ and $K$ be finite subgroups of a group $G$ with $|H|=m$ and $|K|=n$. Prove that if $\gcd(m,n)=1$, then $H\cap K=\{1\}$.","import Mathlib

/-!
Let H and K be finite subgroups of a group G with |H| = m and |K| = n.
If gcd(m, n) = 1, then H ∩ K = {1}.
-/

theorem srdoty_alg_cosets_492 {G : Type*} [Group G] {H K : Subgroup G} [Fintype H] [Fintype K]
  {m n : Nat} (hm : Fintype.card H = m) (hn : Fintype.card K = n) (gcd1 : Nat.gcd m n = 1) :
  ((H : Set G) ∩ (K : Set G) = ({1} : Set G)) := by sorry
"
srdoty_alg_cyclic-gps_158,Algebra,success,True,11,"Any infinite cyclic group is isomorphic to the additive group $\mathbb{Z}$ of integers. Any finite cyclic group is isomorphic to the additive group $\mathbb{Z}_n$ of integers modulo $n$, for some positive integer $n$.","import Mathlib

/-!
Any infinite cyclic group is isomorphic to the additive group ℤ of integers.
Any finite cyclic group is isomorphic to the additive group ℤ_n of integers modulo n,
for some positive integer n.
-/

open Multiplicative

theorem infinite_cyclic_add_group_iso_Int {G : Type*} [Add G] [Pow (Multiplicative G) ℤ]
  (h : IsCyclic (Multiplicative G)) (hn : ¬ Nonempty (Fintype G)) :
  Nonempty (AddEquiv G Int) := by sorry

theorem finite_cyclic_add_group_iso_zmod {G : Type*} [Add G] [Pow (Multiplicative G) ℤ]
  [Fintype G] (h : IsCyclic (Multiplicative G)) :
  ∃ n : ℕ, 0 < n ∧ Nonempty (AddEquiv G (ZMod n)) := by sorry
"
srdoty_alg_linear-gps_215,Algebra,success,True,4,Any nonsingular $n\times n$ real matrix $A$ can be expressed as a product of elementary matrices.,"import Mathlib

open Matrix

-- We state the classical result that any nonsingular n × n real matrix is a product of elementary matrices.
-- For this translation we introduce a placeholder predicate `is_elementary_matrix`.

def is_elementary_matrix {n : Nat} (M : Matrix (Fin n) (Fin n) ℝ) : Prop := True

theorem nonsingular_real_matrix_is_product_of_elementary_matrices {n : Nat} (A : Matrix (Fin n) (Fin n) ℝ)
  (h : A.det ≠ 0) :
  ∃ (E : List (Matrix (Fin n) (Fin n) ℝ)), (∀ M ∈ E, is_elementary_matrix (M)) ∧ A = E.foldr (fun M acc => M * acc) 1 := by sorry
"
srdoty_alg_abstract-gps_942,Algebra,success,True,17,"Let $F$ be a field, let $G$ be a subgroup of $\mathrm{GL}_n(F)$, and define $H=\{A\in G:\det A=\pm 1\}$. Prove that $H$ is a subgroup of $G$.","import Mathlib

variables {F : Type*} [Field F] {n : Type*} [DecidableEq n] [Fintype n]

open Matrix

/-- Let G be a subgroup of GL_n(F). Define H = { A ∈ G | det A = ±1 }.
    We state that there exists a subgroup H of GL_n(F) whose elements are exactly
    those elements of G with determinant ±1. The proof is omitted. -/
theorem H_is_subgroup (G : Subgroup ((Matrix n n F)ˣ)) :
  ∃ H : Subgroup ((Matrix n n F)ˣ),
    ∀ A : (Matrix n n F)ˣ,
      A ∈ H ↔ A ∈ G ∧ (det (A : Matrix n n F) = 1 ∨ det (A : Matrix n n F) = -1) := by
  sorry
"
srdoty_alg_linear-gps_204,Algebra,success,True,4,"For any positive integer $n$, if $A$ is an $n\times n$ matrix and $B$ is the matrix obtained from $A$ by performing a single elementary row operation, then $B=UA$, where $U$ is the corresponding elementary $n\times n$ elementary matrix of the same type.","import Mathlib

universe u

/-- A simple type describing the three kinds of elementary row operations on an n×n matrix over R. -/
inductive ElemRowOp (R : Type u) (n : Nat) : Type u
| swap  (i j : Fin n) : ElemRowOp R n
| scale (i : Fin n) (c : R) : ElemRowOp R n
| addMul (i j : Fin n) (c : R) : ElemRowOp R n

/-- Apply an elementary row operation to a matrix. -/
axiom applyElemRowOp {R : Type u} {n : Nat} : ElemRowOp R n → Matrix (Fin n) (Fin n) R → Matrix (Fin n) (Fin n) R

/-- Given an elementary row operation op, produce the corresponding elementary n×n matrix (obtained by
    applying op to the identity matrix). -/
axiom elemMatrixOfOp {R : Type u} {n : Nat} : ElemRowOp R n → Matrix (Fin n) (Fin n) R

/-- Main statement (translation of the natural-language claim):
    For any semiring R and positive integer n, if B is obtained from A by performing a single elementary
    row operation op, then B = U * A where U is the corresponding elementary matrix for op. -/
theorem elementary_row_op_left_mul {R : Type u} [Semiring R] {n : Nat} (A B : Matrix (Fin n) (Fin n) R)
  (op : ElemRowOp R n) (h : B = applyElemRowOp op A) :
  B = (elemMatrixOfOp op) * A := by
  -- proof omitted
  sorry
"
srdoty_alg_linear-gps_352,Algebra,success,True,7,"Let $G\subseteq \operatorname{Mat}_{n\times n}(\mathbb{R})$ be a nonempty set closed under products and inverses (i.e., a matrix group). Prove that the identity matrix $I$ belongs to $G$.","import Mathlib

open Set Matrix

variable {n : Type _} [Fintype n] [DecidableEq n]
variable {R : Type _} [Semiring R]

/-- Let G be a nonempty set of n×n matrices over R closed under products and (two-sided) inverses.
    Then the identity matrix 1 belongs to G. -/
theorem matrix_group_has_one (G : Set (Matrix n n R))
  (h_nonempty : G.Nonempty)
  (h_mul_closed : ∀ A B, A ∈ G → B ∈ G → A * B ∈ G)
  (h_inv_closed : ∀ A, A ∈ G → ∃ B, B ∈ G ∧ A * B = 1 ∧ B * A = 1) :
  (1 : Matrix n n R) ∈ G := by sorry
"
srdoty_alg_linear-gps_348,Algebra,success,True,8,Show that $\mathrm{GL}(n)=\{A\in \operatorname{Mat}_{n\times n}(\mathbb{R}):\det A\neq 0\}$ is a group under matrix multiplication.,"import Mathlib

/-- The general linear group over R (real numbers) as a subtype of matrices with nonzero determinant. -/
def gl (n : Type _) [Fintype n] [DecidableEq n] := { A : Matrix n n Real // Matrix.det A ≠ 0 }

/-- GL(n, R) is a group under matrix multiplication. Proof omitted. -/
instance {n : Type _} [Fintype n] [DecidableEq n] : Group (gl n) := by sorry
"
srdoty_alg_linear-gps_358,Algebra,success,True,5,"Using $(AB)^{-1}=B^{-1}A^{-1}$ and $(AB)^{\mathsf{T}}=B^{\mathsf{T}}A^{\mathsf{T}}$, prove that $\mathrm{O}(n)=\{A\in \operatorname{Mat}_{n\times n}(\mathbb{R}) : A A^{\mathsf{T}}=I\}$ is a group under matrix multiplication.","import Mathlib

open Matrix

/-- The orthogonal group O(n) as a subtype of n-by-n real matrices. -/
def O (n : Nat) := {A : Matrix (Fin n) (Fin n) ℝ // A * Aᵀ = 1}

/-- O(n) is a group under matrix multiplication. -/
instance O_group (n : Nat) : Group (O n) := by
  -- Using (AB)^{-1} = B^{-1} A^{-1} and (AB)ᵀ = Bᵀ Aᵀ one shows closure, identity, inverses,
  -- and associativity is inherited from matrix multiplication. The inverse of A is Aᵀ.
  sorry
"
srdoty_alg_abstract-gps_1109,Algebra,success,True,18,"Let $n\ge 2$. Prove that $\mathrm{Sym}_n$ is generated by the set $S=\{(1,2),(1,2,3,\dots,n)\}$.","import Mathlib

open Equiv

theorem sym_group_generated_by_transposition_and_ncycle (n : ℕ) (hn : 2 ≤ n) [NeZero n] :
  ∃ c : Equiv.Perm (Fin n),
    Subgroup.closure ({Equiv.swap (0 : Fin n) (1 : Fin n), c} : Set (Equiv.Perm (Fin n))) = (⊤ : Subgroup (Equiv.Perm (Fin n))) := by
  sorry
"
srdoty_alg_linear-gps_349,Algebra,success,True,13,Show that $\mathrm{SL}(n)=\{A\in \operatorname{Mat}_{n\times n}(\mathbb{R}):\det A=1\}$ is a group under matrix multiplication.,"import Mathlib

open Matrix

variable {n : Type _} [Fintype n] [DecidableEq n]

theorem SL_is_subgroup {R : Type _} [CommRing R] :
  ∃ H : Subgroup ((Matrix n n R)ˣ),
    H.carrier = { u : (Matrix n n R)ˣ | Matrix.det (u : Matrix n n R) = 1 } := by
  -- The set of units with determinant 1 is a subgroup of the group of units of `Matrix n n R`.
  -- Proof omitted.
  sorry
"
srdoty_alg_abelian_396,Algebra,,False,0,Let $p$ be a prime. Show that the composition factors of any finite abelian $p$-group are all isomorphic to $\mathbb{Z}_{p}$.,Lean4 code file not found
