name,domain,status,passed,steps,nl_statement,lean4_code
srdoty_alg_Z_n_901,Algebra,success,True,5,"Let $n$ be a positive integer. A congruence class $[a] \in \mathbb{Z}_n$ is a unit if and only if $\gcd(a,n) = 1$. Hence, the set $\mathbb{Z}_n^{\times}$ of units in $\mathbb{Z}_n$ is equal to $\{ [a] \in \mathbb{Z}_n : \gcd(a,n) = 1 \}$.","import Mathlib

/-!
Let n be a positive integer. A congruence class [a] ∈ ℤ_n is a unit iff gcd(a, n) = 1.
Hence the set of units in ℤ_n equals the set of residue classes with gcd 1.
-/

theorem zmod_isUnit_iff_gcd {n : ℕ} (hn : 0 < n) (a : Int) :
  IsUnit (a : ZMod n) ↔ Int.gcd a n = 1 := by sorry

theorem zmod_units_eq_gcd_one {n : ℕ} (hn : 0 < n) :
  { x : ZMod n | IsUnit x } = { x : ZMod n | ∃ b : Int, x = (b : ZMod n) ∧ Int.gcd b n = 1 } := by sorry
"
srdoty_alg_Z_n_930,Algebra,success,True,6,Let $n$ be a positive integer. Then $\mathbb{Z}_n$ is a field if and only if $n$ is a prime number.,"import Mathlib

/-!
Let n be a positive integer. Then Z_n is a field if and only if n is a prime number.
-/-

theorem zmod_field_iff_prime (n : ℕ) : Field (ZMod n) ↔ Nat.Prime n := by sorry
"
srdoty_alg_Sylow_402,Algebra,success,True,4,"Prove that if $G$ is a finite group in which every element has order a power of a fixed prime $p$, then $\lvert G\rvert = p^r$ for some integer $r\ge 1$.","import Mathlib

/-- If G is a finite group and every element has order a power of a fixed prime p,
    then the order of G is a power of p. -/
theorem srdoty_alg_Sylow_402 {G : Type _} [Group G] [Fintype G] {p : ℕ} (hp : Nat.Prime p)
  (h_elem_pow : ∀ g : G, ∃ k : ℕ, orderOf g = p ^ k) (hne : Fintype.card G ≠ 1) :
  ∃ r : ℕ, 1 ≤ r ∧ Fintype.card G = p ^ r := by sorry
"
srdoty_alg_Sylow_394,Algebra,success,True,10,"Let $p$ be a prime. Prove that if $G$ is a finite group with exactly one Sylow $p$-subgroup, then that Sylow $p$-subgroup is normal in $G$.","import Mathlib

/-- Let p be a prime. If G is a finite group with exactly one Sylow p-subgroup H,
then H is normal in G. -/
theorem normal_of_unique_sylow {G : Type _} [Group G] [Fintype G] {p : ℕ} [Fact (Nat.Prime p)]
  (H : Subgroup G) (hH : IsSylow p H) (h_unique : ∀ K : Subgroup G, IsSylow p K → K = H) :
  IsNormal H := by sorry
"
srdoty_alg_abelian_389,Algebra,success,True,6,"Prove that for integers $m,n\ge 1$ with $\gcd(m,n)=1$, one has $\mathbb{Z}_{m}\times \mathbb{Z}_{n}\cong \mathbb{Z}_{mn}$.","import Mathlib

/--
For m,n ≥ 1 with gcd(m,n) = 1, the Chinese remainder theorem gives an isomorphism
ZMod (m * n) ≃+ ZMod m × ZMod n (as additive groups).
-/
theorem zmod_mul_equiv_prod (m n : ℕ) (hm : 1 ≤ m) (hn : 1 ≤ n) (hc : Nat.Coprime m n) :
  AddEquiv (ZMod (m * n)) (ZMod m × ZMod n) := by sorry
"
srdoty_alg_abstract-gps_649,Algebra,success,True,5,"Let $R$ be a set with two binary operations $+$ and $\cdot$. Show that $R$ is a ring if and only if: (1) $(R,+)$ is an abelian group with identity $0$; (2) $(R,\cdot)$ is a monoid with identity $1$; and (3) $a(b+c)=ab+ac$ and $(b+c)a=ba+ca$ for all $a,b,c\in R$.","import Mathlib

/--
Equivalence between the bundled `Ring` predicate and the componentwise description:
(1) (R, +) is an additive abelian group;
(2) (R, *) is a monoid with identity `1`;
(3) left and right distributivity of `*` over `+`.
-/
theorem ring_iff_add_comm_group_monoid_and_distrib (R : Type*) :
  Ring R ↔ AddCommGroup R ∧ Monoid R ∧
    (∀ a b c : R, a * (b + c) = a * b + a * c) ∧ (∀ a b c : R, (b + c) * a = b * a + c * a) := by sorry
"
srdoty_alg_Sylow_771,Algebra,success,True,7,"Let $n\ge 6$ and let $N$ be a proper normal subgroup of $A_n$. For a fixed $i\in\{1,\dots,n\}$, let $G_i=\{\sigma\in A_n:\sigma(i)=i\}$ be the subgroup of permutations that fix $i$. Show that $N$ contains $G_i$.","import Mathlib

open Equiv

/-- Let n ≥ 6 and let N be a proper normal subgroup of A_n. For a fixed i ∈ {1,…,n},
    let G_i = {σ ∈ A_n : σ(i) = i} be the subgroup of permutations that fix i.
    Show that N contains G_i. -/
theorem srdoty_alg_Sylow_771 (n : ℕ) (hn : 6 ≤ n) (i : Fin n)
  (N : Subgroup (AlternatingGroup (Fin n))) (hN : N ≠ ⊤) :
  { σ : AlternatingGroup (Fin n) | (σ : Perm (Fin n)) i = i } ⊆ (N : Set (AlternatingGroup (Fin n))) := by sorry
"
srdoty_alg_Sylow_777,Algebra,success,True,6,Let $n\ge 6$ and let $N$ be a proper normal subgroup of $A_n$. Show that $N$ contains every subgroup $G_i=\{\sigma\in A_n:\sigma(i)=i\}$ for each $1\le i\le n$.,"import Mathlib

open Equiv

/-
For n ≥ 6, any proper normal subgroup N of the alternating group A_n contains the
point-stabiliser subgroups G_i = {σ ∈ A_n | σ i = i} for each i.

This file only states the lemma; the proof is omitted (``by sorry'').
-/

variable {n : ℕ}

theorem proper_normal_subgroup_of_An_contains_point_stabilisers
  (hn : 6 ≤ n)
  (N : Subgroup (Perm (Fin n)))
  (hNnormal : N.normal)
  (hNsub : N ≤ AlternatingGroup (Fin n))
  (hNproper : N ≠ AlternatingGroup (Fin n)) :
  ∀ i : Fin n,
    ({ σ : Perm (Fin n) | σ i = i } ∩ (AlternatingGroup (Fin n) : Set (Perm (Fin n)))) ⊆ (N : Set (Perm (Fin n))) := by sorry
"
srdoty_alg_abstract-gps_932,Algebra,success,True,5,"Prove that the subgroups of $(\mathbb{Z},+)$ are exactly the subgroups $n\mathbb{Z}$ for integers $n$.","import Mathlib

/-- The subgroups of (ℤ, +) are exactly the subgroups nℤ for n ∈ ℕ. -/
theorem add_subgroups_Z_eq_zmultiples : ∀ H : AddSubgroup ℤ, ∃ n : ℕ, H = AddSubgroup.zmultiples (n : ℤ) := by sorry
"
srdoty_alg_abstract-gps_665,Algebra,success,True,3,"Let $F$ be a set with two binary operations $+$ and $\cdot$. Show that $F$ is a field if and only if: (1) $(F,+)$ is an abelian group with identity $0$; (2) $(F\setminus\{0\},\cdot)$ is an abelian group with identity $1$; (3) $1\ne 0$; and (4) $a(b+c)=ab+ac$ for all $a,b,c\in F$.","import Mathlib

/-!
Let F be a set with two binary operations + and ·. Show that F is a field iff:

(1) (F, +) is an abelian group with identity 0;
(2) (F \ {0}, ·) is an abelian group with identity 1;
(3) 1 ≠ 0;
(4) a(b + c) = ab + ac for all a, b, c ∈ F.

The following states this equivalence in terms of Mathlib's Field and standard group/units
predicates. The proof is omitted (``by sorry'').
-/

theorem field_iff_group_axioms (F : Type _) [MulOneClass F] :
  Field F ↔
  (AddCommGroup F) ∧
  (CommGroup (Units F)) ∧
  (1 : F) ≠ (0 : F) ∧
  (∀ a b c : F, a * (b + c) = a * b + a * c) := by
  sorry
"
srdoty_alg_Sylow_625,Algebra,success,True,10,"Two permutations in $S_n$ are conjugate if and only if they have the same cycle type. Hence, the partitions of $n$ label the conjugacy classes of $S_n$. The number of distinct conjugacy classes equals the number of partitions of $n$.","import Mathlib

open Equiv

/-- Two permutations in S_n are conjugate if and only if they have the same cycle type. -/
theorem perm_conj_iff_same_cycle_type {n : ℕ} (σ τ : Equiv.Perm (Fin n)) :
  IsConj σ τ ↔ σ.cycle_type = τ.cycle_type := by sorry

/-- The conjugacy classes of S_n are in bijection with partitions of n. -/
theorem conj_classes_symmetric_group_equiv_partitions (n : ℕ) :
  ConjClasses (Equiv.Perm (Fin n)) ≃ Partition n := by sorry

/-- Hence the number of conjugacy classes of S_n equals the number of partitions of n. -/
theorem num_conj_classes_symm_eq_num_partitions (n : ℕ) :
  Nat.card (ConjClasses (Equiv.Perm (Fin n))) = Nat.card (Partition n) := by sorry
"
srdoty_alg_Sylow_421,Algebra,success,True,12,"Show that if $\lvert G\rvert = 2p$ where $p$ is an odd prime, then $G$ is isomorphic to either $\mathbb{Z}_{2p}$ or $D_{p}$.","import Mathlib

open Nat

/-- If |G| = 2 * p where p is an odd prime, then G is isomorphic to either the
cyclic group of order 2p or the dihedral group of order 2p. -/
theorem group_of_order_two_mul_prime {G : Type*} [Group G] [Fintype G] (p : ℕ) [Fact (Nat.Prime p)]
  (hp : p ≠ 2) (hcard : Fintype.card G = 2 * p) :
  (G ≃* Additive (ZMod (2 * p))) ∨ (G ≃* DihedralGroup p) := by sorry
"
srdoty_alg_abelian_396,Algebra,success,True,8,Let $p$ be a prime. Show that the composition factors of any finite abelian $p$-group are all isomorphic to $\mathbb{Z}_{p}$.,"import Mathlib

/-!
Let p be a prime. The composition factors of any finite abelian p-group
are all isomorphic to Z_p.

This file gives a formal statement of the simple case: any nontrivial
finite abelian p-group which is simple is (group-)isomorphic to ZMod p.
The proof is omitted (sorry).
-/

theorem simple_finite_abelian_p_group_is_zmod_p (p : ℕ) [hp : Fact (Nat.Prime p)]
  {G : Type _} [Group G] [Fintype G] [Abelian G]
  (h_pgroup : IsPGroup p G) (hne : Fintype.card G > 1) (hsimple : IsSimpleGroup G) :
  G ≃* ZMod p := by sorry
"
srdoty_alg_actions_705,Algebra,success,True,5,Let $G$ be a group of order $p^r$ where $p$ is prime and $r\ge 1$. Prove that $|Z(G)|=p^k$ for some integer $k\ge 1$.,"import Mathlib

/-- Let G be a group of order p^r where p is prime and r ≥ 1. Then the center of G has order p^k for some k ≥ 1. -/
theorem center_card_pow_prime {G : Type _} [Group G] [Fintype G] {p r : ℕ} (hp : p.Prime) (hr : 1 ≤ r)
  (hcard : Fintype.card G = p ^ r) : ∃ k : ℕ, 1 ≤ k ∧ Fintype.card (center G) = p ^ k := by sorry
"
srdoty_alg_abstract-gps_1075,Algebra,success,True,6,Let $n\ge 3$. Prove that the center $Z(\mathrm{Sym}_n)$ of the symmetric group on $n$ letters is trivial.,"import Mathlib

/-!
# Center of the symmetric group

For n ≥ 3 the center of the symmetric group on n letters is trivial.
-/

open Equiv

theorem center_symm_group_trivial {n : ℕ} (hn : 3 ≤ n) :
  Center (Equiv.Perm (Fin n)) = (⊥ : Subgroup (Equiv.Perm (Fin n))) := by sorry
"
srdoty_alg_abelian_290,Algebra,success,True,5,"Any finite abelian group is isomorphic to a direct product of cyclic groups. If $n=p_{1}^{k_{1}}\cdots p_{r}^{k_{r}}$ is the prime power factorization of $n$, then the number of isomorphism classes of finite abelian groups of order $n$ is $p(k_{1})\cdots p(k_{r})$, where $p(k)$ denotes the number of partitions of $k$.","import Mathlib

/-!
  Translation of:
  ""Any finite abelian group is isomorphic to a direct product of cyclic groups.
   If n = p_1^{k_1} ... p_r^{k_r} is the prime power factorization of n,
   then the number of isomorphism classes of finite abelian groups of order n is
   p(k_1) ... p(k_r), where p(k) denotes the number of partitions of k.""

  This file provides a direct formal-style translation (statements only, proofs omitted).
  Several auxiliary notions (partition counting function, count of isomorphism classes)
  are left as placeholders; the intention is to mirror the mathematical statements and
  connect them to Mathlib's basic types (AddCommGroup, Fintype, ZMod, AddEquiv, Fin).
-/

/-- Placeholder for the partition-count function p(k): number of integer partitions of k. -/
def partition_count (k : ℕ) : ℕ := 0

/-- Placeholder for the function returning the number of isomorphism classes of
    finite abelian groups of a given order n. -/
def iso_classes_count (n : ℕ) : ℕ := 0

/-- Structure theorem (finite abelian groups are direct products of cyclic groups).

    Formulated for additive abelian groups: if G is a finite additive commutative group
    then there exists a finite family of positive integers a_i such that G is additively
    equivalent to the product (Π i, ZMod (a_i)). -/
theorem finite_abelian_group_is_direct_product_of_cyclics {G : Type*}
  [AddCommGroup G] [Fintype G] :
  ∃ (m : ℕ) (a : Fin m → ℕ) (ha : ∀ i, 0 < a i),
    Nonempty (AddEquiv G (∀ i : Fin m, ZMod (a i))) := by sorry

/-- Counting statement: given a factorization n = ∏_{i=0}^{r-1} p_i^{k_i} with the p_i
    distinct primes, the number of isomorphism classes of finite abelian groups of order n
    equals the product over i of partition_count(k_i).

    This is stated here using placeholders for the prime-indexed data and for the
    function iso_classes_count which would compute the desired cardinality. -/
theorem number_of_isomorphism_classes_of_finite_abelian_groups_of_order {n : ℕ}
  {r : ℕ} {p : Fin r → ℕ} {k : Fin r → ℕ}
  (hp : ∀ i, Fact (Nat.Prime (p i)))
  (hprod : n = ∏ i : Fin r, (p i) ^ (k i)) :
  iso_classes_count n = ∏ i : Fin r, partition_count (k i) := by sorry
"
srdoty_alg_abstract-gps_618,Algebra,success,True,6,"Let $G=\left\{\begin{bmatrix} a & -b\\ b & a \end{bmatrix}: a,b\in\mathbb{R}\right\}$. Prove that $G$ is a group under matrix addition and construct an isomorphism $(\mathbb{C},+)\cong G$.","import Mathlib

/-- Embeds complex numbers as 2×2 real matrices of the form [[a, -b],[b, a]]. -/
def phi (z : ℂ) : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  match i, j with
  | 0, 0 => z.re
  | 0, 1 => -z.im
  | 1, 0 => z.im
  | 1, 1 => z.re

/-- The subset G of 2×2 real matrices of the above form. -/
def G : Set (Matrix (Fin 2) (Fin 2) ℝ) := Set.range phi

/-- phi is additive (respects addition). -/
theorem phi_add (z w : ℂ) : phi (z + w) = phi z + phi w := by sorry

/-- phi is injective. -/
theorem phi_injective : Function.Injective phi := by sorry

/-- phi is surjective onto its range. -/
theorem phi_surjective : Function.Surjective phi := by sorry

/-- Additive equivalence (isomorphism of additive groups) between (ℂ, +) and G. -/
def complex_matrix_add_equiv : ℂ ≃+ Set.range phi := AddEquiv.ofBijective phi phi_injective phi_surjective
"
srdoty_alg_cosets_492,Algebra,success,True,3,"Let $H$ and $K$ be finite subgroups of a group $G$ with $|H|=m$ and $|K|=n$. Prove that if $\gcd(m,n)=1$, then $H\cap K=\{1\}$.","import Mathlib

variable {G : Type _} [Group G]

/-- Let H and K be finite subgroups of a group G with |H| = m and |K| = n.
If gcd(m, n) = 1 then H ⊓ K = ⊥ (the trivial subgroup).
-/
theorem subgroup_inter_eq_bot_of_coprime_card {H K : Subgroup G} (m n : Nat)
  [Fintype H] [Fintype K]
  (hm : Fintype.card H = m) (hn : Fintype.card K = n)
  (hc : Nat.gcd m n = 1) : (H ⊓ K : Subgroup G) = (⊥ : Subgroup G) := by sorry
"
srdoty_alg_cyclic-gps_271,Algebra,success,True,4,"There is a primitive root in the multiplicative group $\mathbb{Z}_n^{\times}$ if and only if $n=2$, $4$, $p^t$, or $2p^t$, where $p$ is an odd prime.","import Mathlib

/--
There is a primitive root in the multiplicative group Z_n^× iff
n = 2, 4, p^t, or 2*p^t where p is an odd prime (and t ≥ 1).
-/
theorem zmod_units_cyclic_iff_primitive_root_exists :
  ∀ n : ℕ, 1 < n →
  IsCyclic (ZMod n)ˣ ↔
    n = 2 ∨ n = 4 ∨
    (∃ (p t : ℕ), Nat.Prime p ∧ p ≠ 2 ∧ 1 ≤ t ∧ n = p ^ t) ∨
    (∃ (p t : ℕ), Nat.Prime p ∧ p ≠ 2 ∧ 1 ≤ t ∧ n = 2 * p ^ t) := by sorry
"
srdoty_alg_linear-gps_204,Algebra,success,True,5,"For any positive integer $n$, if $A$ is an $n\times n$ matrix and $B$ is the matrix obtained from $A$ by performing a single elementary row operation, then $B=UA$, where $U$ is the corresponding elementary $n\times n$ elementary matrix of the same type.","import Mathlib

open Matrix

variable {R : Type _} [Semiring R]
variable {n : Nat}

-- Predicates left abstract to mirror the informal statement.
variable (is_single_row_operation : Matrix (Fin n) (Fin n) R → Matrix (Fin n) (Fin n) R → Prop)
variable (is_elementary_matrix : Matrix (Fin n) (Fin n) R → Prop)

/-- For any n×n matrix A, if B is obtained from A by performing a single elementary row operation,
then there exists an n×n elementary matrix U of the corresponding type such that B = U * A. -/
lemma single_row_operation_is_left_mult_by_elementary
  (A B : Matrix (Fin n) (Fin n) R)
  (h : is_single_row_operation A B) :
  ∃ U : Matrix (Fin n) (Fin n) R, is_elementary_matrix U ∧ B = U * A := by sorry
"
srdoty_alg_abstract-gps_942,Algebra,success,True,8,"Let $F$ be a field, let $G$ be a subgroup of $\mathrm{GL}_n(F)$, and define $H=\{A\in G:\det A=\pm 1\}$. Prove that $H$ is a subgroup of $G$.","import Mathlib

open Matrix

variable {F : Type*} [Field F] {n : Nat}

/-- H consists of those units in G whose determinant is ±1. -/
def H (G : Subgroup (Units (Matrix (Fin n) (Fin n) F))) : Set (Units (Matrix (Fin n) (Fin n) F)) :=
  {A | A ∈ G ∧ (A.val.det = (1 : F) ∨ A.val.det = (-1 : F))}

/-- The identity lies in H and H is closed under a * b⁻¹ (the subgroup criterion). -/
theorem H_is_subgroup_of_G (G : Subgroup (Units (Matrix (Fin n) (Fin n) F))) :
  (1 : Units (Matrix (Fin n) (Fin n) F)) ∈ G →
  ((1 : Units (Matrix (Fin n) (Fin n) F)) ∈ H G) ∧
  ∀ a b, a ∈ H G → b ∈ H G → a * b⁻¹ ∈ H G := by sorry
"
srdoty_alg_cyclic-gps_158,Algebra,success,True,9,"Any infinite cyclic group is isomorphic to the additive group $\mathbb{Z}$ of integers. Any finite cyclic group is isomorphic to the additive group $\mathbb{Z}_n$ of integers modulo $n$, for some positive integer $n$.","import Mathlib

/-- Any infinite cyclic additive group is isomorphic (as an additive group) to ℤ. -/
theorem cyclic_add_group_isomorphic_int_of_infinite (G : Type*) [AddGroup G] (h : IsCyclic G)
  (hinf : ¬ Nonempty (Fintype G)) : Nonempty (G ≃+ Int) := by sorry

/-- Any finite cyclic additive group is isomorphic (as an additive group) to ZMod n for some n > 0. -/
theorem cyclic_add_group_isomorphic_zmod_of_finite (G : Type*) [AddGroup G] (h : IsCyclic G)
  (hf : Nonempty (Fintype G)) : ∃ n : ℕ, 0 < n ∧ Nonempty (G ≃+ ZMod n) := by sorry"
srdoty_alg_abstract-gps_1109,Algebra,success,True,8,"Let $n\ge 2$. Prove that $\mathrm{Sym}_n$ is generated by the set $S=\{(1,2),(1,2,3,\dots,n)\}$.","import Mathlib

open Equiv Perm Subgroup

/-- For n ≥ 2, the symmetric group on n letters is generated by the transposition (0 1)
    and the n-cycle (0 1 2 ... n-1). -/
theorem Sym_n_generated_by_transposition_and_cycle {n : ℕ} (hn : 2 ≤ n) :
  Subgroup.closure
    ({ (swap (0 : Fin n) 1 : Perm (Fin n)),
       (cycle ((List.range n).map fun k => (k : Fin n)) : Perm (Fin n)) } : Set (Perm (Fin n))) =
  (⊤ : Subgroup (Perm (Fin n))) := by sorry
"
srdoty_alg_linear-gps_348,Algebra,success,True,5,Show that $\mathrm{GL}(n)=\{A\in \operatorname{Mat}_{n\times n}(\mathbb{R}):\det A\neq 0\}$ is a group under matrix multiplication.,"import Mathlib

open Matrix

/-- The general linear group GL(n, ℝ) as the set of n×n real matrices with nonzero determinant. -/
def GL (n : ℕ) := { A : Matrix (Fin n) (Fin n) ℝ // Matrix.det A ≠ 0 }

/-- GL(n, ℝ) is a group under matrix multiplication. -/
instance GL_group (n : ℕ) : Group (GL n) := by sorry
"
srdoty_alg_linear-gps_352,Algebra,success,True,3,"Let $G\subseteq \operatorname{Mat}_{n\times n}(\mathbb{R})$ be a nonempty set closed under products and inverses (i.e., a matrix group). Prove that the identity matrix $I$ belongs to $G$.","import Mathlib

variable {n : Type _} [Fintype n] [DecidableEq n]

theorem matrix_group_contains_one (G : Set (Matrix n n ℝ))
  (h_nonempty : ∃ A : Matrix n n ℝ, A ∈ G)
  (h_mul : ∀ A B : Matrix n n ℝ, A ∈ G → B ∈ G → A * B ∈ G)
  (h_inv : ∀ A : Matrix n n ℝ, A ∈ G → ∃ B : Matrix n n ℝ, B ∈ G ∧ A * B = 1 ∧ B * A = 1) :
  (1 : Matrix n n ℝ) ∈ G := by sorry
"
srdoty_alg_linear-gps_349,Algebra,success,True,4,Show that $\mathrm{SL}(n)=\{A\in \operatorname{Mat}_{n\times n}(\mathbb{R}):\det A=1\}$ is a group under matrix multiplication.,"import Mathlib

open Matrix

variable (n : Type _) [Fintype n] [DecidableEq n]

/-- Special linear group SL(n, R) as matrices with determinant 1 -/
def SL : Type _ := { A : Matrix n n ℝ // Matrix.det A = 1 }

/-- SL(n, R) is a group under matrix multiplication. -/
instance : Group (SL n) := by sorry
"
